"","country_name","country_code_cow","year","hog","hog_ideology","hog_ideology_num_full","hog_ideology_num_redux","hog_right","hog_left","hog_center","hog_noideo","hog_noinfo","hog_ideomiss","hog_party","hog_party_abbr","hog_party_eng","hog_party_id","hog_title","leader","leader_ideology","leader_ideology_num_full","leader_ideology_num_redux","leader_right","leader_left","leader_center","leader_noideo","leader_noinfo","leader_ideomiss","leader_party","leader_party_abbr","leader_party_eng","leader_party_id","leader_position","match_hog_leader","match_hog_hog_bls","match_leader_hog_bls","match_hog_leader_m","match_leader_leader_m","match_hog_leader_chi","match_leader_leader_chi","hog_ideology_bls","leader_ideology_m","execrlc_dpi","hog_party_lr_ord_vdem","democracy","region","Country.Code","Core CPI,seas.adj,,,","CPI Price, % y-o-y, median weighted, seas. adj.,","CPI Price, seas. adj.,,,","CPI Price,not seas.adj,,,","Exchange rate, new LCU per USD extended backward, period average,,","Exports Merchandise, Customs, constant US$, millions, not seas. adj.","Exports Merchandise, Customs, constant US$, millions, seas. adj.","Exports Merchandise, Customs, current US$, millions, not seas. adj.","Exports Merchandise, Customs, current US$, millions, seas. adj.","Exports Merchandise, Customs, Price, US$, seas. adj.","GDP,constant 2010 US$,millions,seas. adj.,","GDP,current US$,millions,seas. adj.,","Imports Merchandise, Customs, constant US$, millions, not seas. adj.","Imports Merchandise, Customs, constant US$, millions, seas. adj.","Imports Merchandise, Customs, current US$, millions, not seas. adj.","Imports Merchandise, Customs, current US$, millions, seas. adj.","Imports Merchandise, Customs, Price, US$, seas. adj.","Industrial Production, constant US$, seas. adj.,,","Industrial Production, constant US$,,,","Months Import Cover of Foreign Reserves,,,,","Nominal Effective Exchange Rate,,,,","Real Effective Exchange Rate,,,,","Retail Sales Volume,Index,,,","Total Reserves,,,,","Unemployment rate,Percent,,,","CPI Price, % y-o-y, not seas. adj.,,","Exchange rate, old LCU per USD extended forward, period average,,","Official exchange rate, LCU per USD, period average,,","Core CPI,not seas.adj,,,","GDP,constant 2010 LCU,millions,seas. adj.,","GDP,current LCU,millions,seas. adj.,","Imports Merchandise, Customs, Price, US$, not seas. adj.","Exports Merchandise, Customs, Price, US$, not seas. adj.","Stock Markets, US$,,,","Stock Markets, LCU,,,"
"1261","Turkey",640,2014,"Ahmet Davutoglu","rightist","rightist","rightist",1,0,0,0,0,0,"Adalet ve Kalkınma Partisi","AKP","Justice and Development Party",306,"Prime Minister","Erdogan","rightist","rightist",0,1,0,0,0,0,0,"Adalet ve Kalkınma Partisi","AKP","Justice and Development Party",306,"","no","n/a","n/a","n/a","n/a","no","yes","no data","no data","no information","Right","no","Middle East and North Africa","TUR","133.20394036209",NA,"139.58189108261","139.03601999196","2.18776598046","220599.516026059","201124.374096139","157610.157","141369.19664747","0.70427927532","1003700.36528282","938171.823252774","327418.783067317","334312.095963769","242177.117","242520.668367636","0.72778644062","282986918108.179","315471761250.64","0.52493670274","70.04203032042","85.52271451413","90.3898362639","127308","9.89166666667","8.84652012952","2.18776598046","2.18776598046","133.8689826409","1448351.319","2052028.7","0.74209948958","0.71603727182","92.9890627852","138.0478303986"
"1262","Turkey",640,2015,"Ahmet Davutoglu","rightist","rightist","rightist",1,0,0,0,0,0,"Adalet ve Kalkınma Partisi","AKP","Justice and Development Party",306,"Prime Minister","Erdogan","rightist","rightist",0,1,0,0,0,0,0,"Adalet ve Kalkınma Partisi","AKP","Justice and Development Party",306,"","no","n/a","n/a","n/a","n/a","no","yes","no data","no data","no information","Right","no","Middle East and North Africa","TUR","143.8887113951",NA,"150.2674449957","149.70126960418","2.72538250646","284395.319940808","314077.730730201","143838.871","155793.467111095","0.50296319717","1063684.70918778","861853.549748595","420959.298975397","429034.516711958","207234.357","207554.355675508","0.4882036155","299233034420.579","334739747550.019","0.53254965255","64.67053789748","83.51561650146","77.07992698115","110533","10.31666666667","7.65540130615","2.72538250646","2.72538250646","144.62638327019","1534909.426","2344989.4","0.49747477619","0.51088026484","80.7754876367","148.12097172441"
"1263","Turkey",640,2016,"Binali Yildirim","rightist","rightist","rightist",1,0,0,0,0,0,"Adalet ve Kalkınma Partisi","AKP","Justice and Development Party",306,"Prime Minister","Erdogan","rightist","rightist",0,1,0,0,0,0,0,"Adalet ve Kalkınma Partisi","AKP","Justice and Development Party",306,"","no","n/a","n/a","n/a","n/a","no","yes","no data","no data","no information","Right","no","Middle East and North Africa","TUR","156.06017039404",NA,"161.94284715537","161.34074414508","3.0256448135","328412.84543468","393052.374816244","142529.583","167971.504376216","0.42979468431","1098980.69383394","866492.267299548","488389.676282248","498429.815025182","198618.234","198962.960230997","0.40036721967","309731801838.193","346145792974.957","0.53332037218","59.69726029095","81.95916844348","70.88063043708","106111","10.88333333333","7.76974823789","3.0256448135","3.0256448135","156.88156852672","1585841.943","2621215.6","0.40806675552","0.43659963069","69.23660554365","141.70311185692"
"1264","Turkey",640,2017,"Binali Yildirim","rightist","rightist","rightist",1,0,0,0,0,0,"Adalet ve Kalkınma Partisi","AKP","Justice and Development Party",306,"Prime Minister","Erdogan","rightist","rightist",0,1,0,0,0,0,0,"Adalet ve Kalkınma Partisi","AKP","Justice and Development Party",306,"","no","n/a","n/a","n/a","n/a","no","yes","no data","no data","no information","Right","no","Middle East and North Africa","TUR","171.79446219382",NA,"180.00847924239","179.32105857797","3.64878188311","428138.564164241","426156.455871195","156992.941","156874.011","0.36199953984","1180952.67243787","856158.863701724","644231.109527601","656362.503198888","233799.65","233714.143815936","0.3557327435","336786355707.36","377488719560.253","0.46094771262","49.17515349496","73.38099607789","61.67652938638","107730","10.93333333333","11.15556037476","3.64878188311","3.64878188311","172.70436011045","1704128.463","3123030.6","0.36252276657","0.36748172471","73.42600037672","181.74857275276"
"1265","Turkey",640,2018,"Recep Tayyip Erdogan","rightist","rightist","rightist",1,0,0,0,0,0,"Adalet ve Kalkınma Partisi","AKP","Justice and Development Party",306,"President","Erdogan","rightist","rightist",0,1,0,0,0,0,0,"Adalet ve Kalkınma Partisi","AKP","Justice and Development Party",306,"President","yes","n/a","n/a","n/a","n/a","yes","yes","no data","no data","no information","Right","no","Middle East and North Africa","TUR","200.10276890309",NA,"209.48211799416","208.60860573333","4.84083364486","596006.599630074","593749.563221693","167920.612","167741.89","0.28944790855","1217498.76688149","790207.272004874","750659.640393917","766042.47911783","223047.095","223257.597078511","0.29496942049","342260733596.68","381614637001.018","0.41668010951","37.1575291277","62.55206995406","48.10469495702","93027","10.94166666667","16.37347244742","4.84083364486","4.84083364486","201.13497720414","1756864.903","3751092.4","0.30055209879","0.29455278033","59.65996963512","187.14540283483"
"1266","Turkey",640,2019,"Recep Tayyip Erdogan","rightist","rightist","rightist",1,0,0,0,0,0,"Adalet ve Kalkınma Partisi","AKP","Justice and Development Party",306,"President","Erdogan","rightist","rightist",0,1,0,0,0,0,0,"Adalet ve Kalkınma Partisi","AKP","Justice and Development Party",306,"President","yes","n/a","n/a","n/a","n/a","n/a","n/a","no data","no data","no information","Right","no","Middle East and North Africa","TUR","227.19329073482",NA,"241.32471483517","240.26876160931","5.680167247","740688.332024326","739078.855262253","171464.943","171112.312","0.22851939107","1228003.5240764","758680.412323836","852921.1241666","868039.489568729","202704.317","202573.865455481","0.23414134074","339711297012.949","379311723252.057","0.52176523246","32.10904670553","61.52871553389","39.42199518424","105696","13.73333333333","15.20062769362","5.680167247","5.680167247","228.18339433635","1772023.39","4308360.6","0.23861135009","0.2322190035","47.33709019313","182.31505799904"
"1267","Turkey",640,2020,"Recep Tayyip Erdogan","rightist","rightist","rightist",1,0,0,0,0,0,"Adalet ve Kalkınma Partisi","AKP","Justice and Development Party",306,"President","Erdogan","rightist","rightist",0,1,0,0,0,0,0,"Adalet ve Kalkınma Partisi","AKP","Justice and Development Party",306,"President","yes","n/a","n/a","n/a","n/a","n/a","n/a","no data","no data","no data","Right","no","Middle East and North Africa","TUR","252.70766773163",NA,"271.00719158788","269.77126060397","7.02298915161","873141.778585959",NA,"160656.652",NA,"0.18325881541","1248544.02977836","715478.313658588","1160684.8835721","1182398.71989977","209534.325","209545.119468486","0.17870107366","345602288080.715","387589889615.012","0.4466293476","26.21233063309","55.45088791085","33.49701807135","93589","13.14166666667","12.29980807104","7.02298915161","7.02298915161","253.72385967165","1801663.579","5020171.9","0.18219712449","0.18653575685","43.90455496294","208.1369431641"
"1268","Uganda",500,2004,"Yoweri Kaguta Museveni","rightist","rightist","rightist",1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","Museveni","rightist","rightist",0,1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","yes","n/a","n/a","yes","yes","yes","yes","no data","leftist","no information","Center-right","no","Sub-Saharan Africa","UGA",NA,NA,"61.69874476987","61.9746133154","1811.51416925466","1265.35392680826","1277.55716956506","759.12","756.95471058474","0.59379734745",NA,NA,NA,NA,"1427.2","1422.28074113855",NA,NA,NA,"0.91972109136","120.028025033","99.47218521654",NA,"1308.10159545735",NA,"3.67714265626","1811.51416925466","1811.51416925466",NA,NA,NA,NA,"0.60181288911","50.47136479268","46.85462190618"
"1269","Uganda",500,2005,"Yoweri Kaguta Museveni","rightist","rightist","rightist",1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","Museveni","rightist","rightist",0,1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","yes","n/a","n/a","yes","yes","yes","yes","no data","leftist","no information","Center-right","no","Sub-Saharan Africa","UGA","70.82697847822",NA,"67.00557880056","67.2999327505","1780.7041795282","1463.44718983959","1482.2900471996","1015.86","1015.46369050625","0.68413535607",NA,NA,NA,NA,"1745.68","1741.89197601043",NA,"5262353971.69388","5210613051.62982","0.77169030871","121.03358865158","104.17210676648",NA,"1344.20115670341",NA,"8.60120258601","1780.7041795282","1780.7041795282","70.74004975124",NA,NA,NA,"0.6938841828","81.60950852072","75.51621170966"
"1270","Uganda",500,2006,"Yoweri Kaguta Museveni","rightist","rightist","rightist",1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","Museveni","rightist","rightist",0,1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","yes","n/a","n/a","yes","yes","yes","yes","no data","leftist","no information","Center-right","no","Sub-Saharan Africa","UGA","73.98322318251",NA,"71.83960948396","72.15590674737","1830.637841262","1480.84232258055","1500.07064613943","1175.87","1175.3409318156","0.78191897814",NA,NA,NA,NA,"2215.58","2209.69379410216",NA,"5418885844.75951","5364828536.12454","0.81951602996","117.88227815164","104.38774303682",NA,"1810.87948555993",NA,"7.2143704598","1830.637841262","1830.637841262","74.04313658978",NA,NA,NA,"0.79370992887","110.19519151763","104.40213567764"
"1271","Uganda",500,2007,"Yoweri Kaguta Museveni","rightist","rightist","rightist",1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","Museveni","rightist","rightist",0,1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","yes","n/a","n/a","yes","yes","yes","yes","no data","leftist","no information","Center-right","no","Sub-Saharan Africa","UGA","78.89058351692",NA,"76.21478382148","76.55514458642","1723.70259388136","1867.52878139685","1889.05668773044","1764.97","1761.12296535981","0.93113777695",NA,NA,NA,NA,"2958.18","2948.53600863438",NA,"6073616849.10043","6012229902.11367","0.86815624986","120.2501742694","107.97276793517",NA,"2559.78996382403",NA,"6.09019782951","1723.70259388136","1723.70259388136","78.96031207598",NA,NA,NA,"0.94442406928","130.04597692261","116.00439092943"
"1272","Uganda",500,2008,"Yoweri Kaguta Museveni","rightist","rightist","rightist",1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","Museveni","rightist","rightist",0,1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","yes","n/a","n/a","yes","yes","yes","yes","no data","leftist","no information","Center-right","no","Sub-Saharan Africa","UGA","87.9243631023",NA,"85.38354253835","85.77533064335","1717.76831804066","1982.51914277445","2007.61938787085","2207.64","2210.84232968507","1.10838798669",NA,NA,NA,NA,"4042.76","4040.46279427179",NA,"6541540790.3875","6477084856.60648","0.56937522309","119.42011119745","111.20704457162",NA,"2300.53940485552",NA,"12.03015774256","1717.76831804066","1717.76831804066","88.0144730891",NA,NA,NA,"1.12377767322","139.33293758379","122.64048875109"
"1273","Uganda",500,2009,"Yoweri Kaguta Museveni","rightist","rightist","rightist",1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","Museveni","rightist","rightist",0,1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","yes","n/a","n/a","n/a","n/a","yes","yes","no data","no data","no information","Center-right","no","Sub-Saharan Africa","UGA","97.63175732927",NA,"96.49093444909","96.93874691773","2030.42009635172","2726.78125792489","2766.80923435555","2326.56","2328.30318790185","0.84752115385",NA,NA,NA,NA,"3830.34","3837.400273579",NA,"7246479311.41789","7178663512.96409","0.78033544898","108.08257518071","108.35414582954",NA,"2994.45946538175",NA,"13.00882064685","2030.42009635172","2030.42009635172","97.73433966531",NA,NA,NA,"0.85800558271","89.16151406998","93.42649768728"
"1274","Uganda",500,2010,"Yoweri Kaguta Museveni","rightist","rightist","rightist",1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","Museveni","rightist","rightist",0,1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","yes","n/a","n/a","n/a","n/a","yes","yes","no data","no data","no information","Center-right","no","Sub-Saharan Africa","UGA","102.32022820991",NA,"100.34728033473","100.81259807218","2177.42677034318","2406.93679162802","2437.65254586062","2163.96","2164.33035812661","0.88923122221",NA,NA,NA,NA,"4412.39","4415.08757006065",NA,"7566513951.38051","7489544537.76","0.61289951046","100","100",NA,"2706.00501033156",NA,"3.99658880666","2177.42677034318","2177.42677034318","102.42961329715",NA,NA,NA,"0.90047091314","115.75960234207","130.96338676382"
"1275","Uganda",500,2011,"Yoweri Kaguta Museveni","rightist","rightist","rightist",1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","Museveni","rightist","rightist",0,1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","yes","n/a","n/a","n/a","n/a","yes","yes","no data","no data","no information","Center-right","no","Sub-Saharan Africa","UGA","119.9824888437",NA,"119.0669456067","119.63685272361","2522.68403052262","2510.79162674729","2542.8141412473","2519.12","2523.44287838296","1.00052184388",NA,NA,NA,NA,"5057.77","5056.16865708451",NA,"7804262267.02397","7732790219.16597","0.51767467437","86.59085619811","93.06300082397",NA,"2617.45046311354",NA,"18.65488054038","2522.68403052262","2522.68403052262","120.11250565355",NA,NA,NA,"1.01397177232","105.20244755674","135.8143363768"
"1276","Uganda",500,2012,"Yoweri Kaguta Museveni","rightist","rightist","rightist",1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","Museveni","rightist","rightist",0,1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","yes","n/a","n/a","n/a","n/a","yes","yes","no data","no data","no information","Center-right","no","Sub-Saharan Africa","UGA","137.64898604756",NA,"135.77405857741","136.39878950908","2502.9935365299","3135.24766285266","3175.95390673052","2810.48","2814.38747625379","0.89214572164",NA,NA,NA,NA,"5255.15","5257.58118093686",NA,"8090569020.49945","8009197923.52997","0.602398318","90.34022532047","103.59548809087",NA,"3167.15806013695",NA,"14.03169694627","2502.9935365299","2502.9935365299","137.77702397105",NA,NA,NA,"0.90443251817","104.3091539895","135.28847430897"
"1277","Uganda",500,2013,"Yoweri Kaguta Museveni","rightist","rightist","rightist",1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","Museveni","rightist","rightist",0,1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","yes","n/a","n/a","n/a","n/a","yes","yes","no data","no data","no information","Center-right","no","Sub-Saharan Africa","UGA","146.30853527651",NA,"143.20362622036","143.85507733692","2585.56326576322","3373.63937196516","3418.79006010062","2828.71","2827.64576637994","0.83087973248",NA,NA,NA,NA,"4916.23","4920.72750806598",NA,"8319461690.14666","8241608146.86224","0.67826136641","90.79384067722","104.37268735982",NA,"3337.53936336545",NA,"5.47200821777","2585.56326576322","2585.56326576322","146.43260967888",NA,NA,NA,"0.84200199941","147.87344193649","197.58641639913"
"1278","Uganda",500,2014,"Yoweri Kaguta Museveni","rightist","rightist","rightist",1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","Museveni","rightist","rightist",0,1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","yes","n/a","n/a","n/a","n/a","yes","yes","no data","no data","no information","Center-right","no","Sub-Saharan Africa","UGA","150.83319211433",NA,"149.3570432357","150.02661959202","2597.03261446766","3065.58617004464","3108.45273322499","2724.77","2725.63321808108","0.87818522171",NA,NA,NA,NA,"5117.62","5124.6453829541",NA,"9186362701.0087","9097919905.13847","0.64714015653","92.72899516434","106.01953143164",NA,"3316.3638152963",NA,"4.29697011015","2597.03261446766","2597.03261446766","150.95827679783",NA,NA,NA,"0.8903901458","161.81516516481","217.83020017025"
"1279","Uganda",500,2015,"Yoweri Kaguta Museveni","rightist","rightist","rightist",1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","Museveni","rightist","rightist",0,1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","yes","n/a","n/a","n/a","n/a","yes","yes","no data","no data","no information","Center-right","no","Sub-Saharan Africa","UGA","157.19087160368",NA,"154.87447698745","155.56629679444","3237.24473039971","4197.25975992394","4262.39756027408","2667.18","2668.20445580285","0.63779957021",NA,NA,NA,NA,"4769.15","4767.76803123063",NA,"9267411958.08037","9176666769.22819","0.61011289858","81.87421343115","100.90673678509",NA,"2908.87677327382",NA,"3.69412357945","3237.24473039971","3237.24473039971","157.31993441882",NA,NA,NA,"0.64869643781","150.82613048435","249.93897036284"
"1280","Uganda",500,2016,"Yoweri Kaguta Museveni","rightist","rightist","rightist",1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","Museveni","rightist","rightist",0,1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","yes","n/a","n/a","n/a","n/a","yes","yes","no data","no data","no information","Center-right","no","Sub-Saharan Africa","UGA","166.01564706547",NA,"162.88563458856","163.60821564672","3418.27944600579","4995.73437760635","5070.26300550957","2921.25","2925.99019152145","0.57644886051",NA,NA,NA,NA,"4822.22","4819.22276709582",NA,"9754670073.9461","9661432740.62712","0.64281072271","80.48538280299","96.0544793098",NA,"3097.84806980846",NA,"5.17267774326","3418.27944600579","3418.27944600579","166.15643374039",NA,NA,NA,"0.58427377533","122.94159771872","217.1084367513"
"1281","Uganda",500,2017,"Yoweri Kaguta Museveni","rightist","rightist","rightist",1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","Museveni","rightist","rightist",0,1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","yes","n/a","n/a","n/a","n/a","yes","yes","no data","no data","no information","Center-right","no","Sub-Saharan Africa","UGA","173.662656047",NA,"171.9609483961","172.73173055369","3611.03756263892","5621.28229633298","5703.33559426017","3449.92","3455.04458361116","0.60671744857",NA,NA,NA,NA,"5615.9","5608.71025045985",NA,"10379373678.3344","10283470852.845","0.66340808404","77.66958933913","93.60213403019",NA,"3720.86372120488",NA,"5.57158636515","3611.03756263892","3611.03756263892","173.80710085934",NA,NA,NA,"0.61445204613","113.45456908336","211.98648561807"
"1282","Uganda",500,2018,"Yoweri Kaguta Museveni","rightist","rightist","rightist",1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","Museveni","rightist","rightist",0,1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","yes","n/a","n/a","n/a","n/a","yes","yes","no data","no data","no information","Center-right","no","Sub-Saharan Africa","UGA","178.11246681353",NA,"176.33472803347","177.13517148621","3725.7410713491","6274.64139420398","6364.95322388037","3636.18","3638.43897877513","0.57240612985",NA,NA,NA,NA,"6732.27","6718.6437809896",NA,"11198154862.0993","11083500343.2289","0.49987985066","75.38343425345","90.04732803582",NA,"3358.51464990299",NA,"2.54347261874","3725.7410713491","3725.7410713491","178.26916553596",NA,NA,NA,"0.58024663316","133.88154326788","257.89343006365"
"1283","Uganda",500,2019,"Yoweri Kaguta Museveni","rightist","rightist","rightist",1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","Museveni","rightist","rightist",0,1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","yes","n/a","n/a","n/a","n/a","n/a","n/a","no data","no data","no information","Center-right","no","Sub-Saharan Africa","UGA","182.46342427837",NA,"180.08926080893","180.92075767765","3704.05259526554","7644.04659819916","7741.24635034682","4095.65","4088.70102745844","0.52828409707",NA,NA,NA,NA,"7713.89","7708.78124479432",NA,"11349472441.903","11237750335.5519",NA,NA,NA,NA,NA,NA,"2.12920779549","3704.05259526554","3704.05259526554","182.62522614202",NA,NA,NA,"0.53537391708","114.36721152912","219.15913098162"
"1284","Uganda",500,2020,"Yoweri Kaguta Museveni","rightist","rightist","rightist",1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","Museveni","rightist","rightist",0,1,0,0,0,0,0,"National Resistance Movement","NRM","National Resistance Movement",4523,"President","yes","n/a","n/a","n/a","n/a","n/a","n/a","no data","no data","no data","Center-right","no","Sub-Saharan Africa","UGA","188.36355419985",NA,"185.05439330544","185.91123066577","3718.98109912793","8362.97051194703","8471.04476449626","4461.29","4480.02364475923","0.52711079165",NA,NA,NA,NA,"8303.41","8276.029881175",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.75703974474","3718.98109912793","3718.98109912793","188.53177295342",NA,NA,NA,"0.53404280784","96.11775421145","184.83444346627"
"1285","United Arab Emirates",696,2008,"Sheikh Mohammed bin Rashid Al Maktoum","rightist","rightist","rightist",1,0,0,0,0,0,"none","none","none",NA,"Prime Minister","Khalifa Al Nahayan","rightist","rightist",0,1,0,0,0,0,0,"none","none","none",NA,"","no","n/a","n/a","no","yes","no","yes","no data","rightist","no information","No data","no","Middle East and North Africa","ARE",NA,NA,"98.37604907606","98.27994586059","3.67292373032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96.89899022095",NA,NA,NA,NA,"12.23973641072","3.67292373032","3.67292373032",NA,NA,NA,NA,NA,"274.4235889303","274.41263418737"
"1286","United Arab Emirates",696,2009,"Sheikh Mohammed bin Rashid Al Maktoum","rightist","rightist","rightist",1,0,0,0,0,0,"none","none","none",NA,"Prime Minister","Khalifa Al Nahayan","rightist","rightist",0,1,0,0,0,0,0,"none","none","none",NA,"","no","n/a","n/a","n/a","n/a","no","yes","no data","no data","no information","No data","no","Middle East and North Africa","ARE",NA,NA,"99.92002559181","99.81389578164","3.67295075758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"101.6777320316",NA,NA,NA,NA,"1.56946383825","3.67295075758","3.67295075758",NA,NA,NA,NA,NA,"106.6435983829","106.6402986037"
"1287","United Arab Emirates",696,2010,"Sheikh Mohammed bin Rashid Al Maktoum","rightist","rightist","rightist",1,0,0,0,0,0,"none","none","none",NA,"Prime Minister","Khalifa Al Nahayan","rightist","rightist",0,1,0,0,0,0,0,"none","none","none",NA,"","no","n/a","n/a","n/a","n/a","no","yes","no data","no data","no information","No data","no","Middle East and North Africa","ARE",NA,NA,"100.80350758346","100.69084141665","3.67299276931",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,"0.88418911666","3.67299276931","3.67299276931",NA,NA,NA,NA,NA,"96.5992234477","96.59737604523"
"1288","United Arab Emirates",696,2011,"Sheikh Mohammed bin Rashid Al Maktoum","rightist","rightist","rightist",1,0,0,0,0,0,"none","none","none",NA,"Prime Minister","Khalifa Al Nahayan","rightist","rightist",0,1,0,0,0,0,0,"none","none","none",NA,"","no","n/a","n/a","n/a","n/a","no","yes","no data","no data","no information","No data","no","Middle East and North Africa","ARE",NA,NA,"101.69263482744","101.57248665313","3.673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98.38111569135",NA,NA,NA,NA,"0.88203998581","3.673","3.673",NA,NA,NA,NA,NA,"87.98378528941","87.98231352234"
"1289","United Arab Emirates",696,2012,"Sheikh Mohammed bin Rashid Al Maktoum","rightist","rightist","rightist",1,0,0,0,0,0,"none","none","none",NA,"Prime Minister","Khalifa Al Nahayan","rightist","rightist",0,1,0,0,0,0,0,"none","none","none",NA,"","no","n/a","n/a","n/a","n/a","no","yes","no data","no data","no information","No data","no","Middle East and North Africa","ARE",NA,NA,"102.36912423319","102.24546958418","3.67300416667",NA,NA,NA,NA,NA,NA,"374445.542376204",NA,NA,NA,NA,NA,NA,NA,NA,"104.16452540858",NA,NA,NA,NA,"0.66522949955","3.67300416667","3.67300416667",NA,"1193091.65338077","1375340.04967779",NA,NA,"91.3370173459","91.33548948695"
"1290","United Arab Emirates",696,2013,"Sheikh Mohammed bin Rashid Al Maktoum","rightist","rightist","rightist",1,0,0,0,0,0,"none","none","none",NA,"Prime Minister","Khalifa Al Nahayan","rightist","rightist",0,1,0,0,0,0,0,"none","none","none",NA,"","no","n/a","n/a","n/a","n/a","no","yes","no data","no data","no information","No data","no","Middle East and North Africa","ARE",NA,NA,"103.49064769862","103.37431385819","3.673",NA,NA,NA,NA,NA,NA,"389970.166845101",NA,NA,NA,NA,NA,NA,NA,NA,"110.07749633164",NA,NA,NA,NA,"1.09556809617","3.673","3.673",NA,"1252461.36687718","1432360.42282206",NA,NA,"140.14891397625","140.14656960614"
"1291","United Arab Emirates",696,2014,"Sheikh Mohammed bin Rashid Al Maktoum","rightist","rightist","rightist",1,0,0,0,0,0,"none","none","none",NA,"Prime Minister","Khalifa Al Nahayan","rightist","rightist",0,1,0,0,0,0,0,"none","none","none",NA,"","no","n/a","n/a","n/a","n/a","no","yes","no data","no data","no information","No data","no","Middle East and North Africa","ARE",NA,NA,"105.91810620601","105.79930821866","3.673",NA,NA,NA,NA,NA,NA,"402839.155444151",NA,NA,NA,NA,NA,NA,NA,NA,"116.31497904994",NA,NA,NA,NA,"2.34558248632","3.673","3.673",NA,"1303938.12078477","1479628.21794637",NA,NA,"263.19361010928","263.18920748342"
"1292","United Arab Emirates",696,2015,"Sheikh Mohammed bin Rashid Al Maktoum","rightist","rightist","rightist",1,0,0,0,0,0,"none","none","none",NA,"Prime Minister","Khalifa Al Nahayan","rightist","rightist",0,1,0,0,0,0,0,"none","none","none",NA,"","no","n/a","n/a","n/a","n/a","no","yes","no data","no data","no information","No data","no","Middle East and North Africa","ARE",NA,NA,"110.22825636973","110.10320324836","3.67299224387",NA,NA,NA,NA,NA,NA,"357984.812180604",NA,NA,NA,NA,NA,NA,NA,NA,"126.48170249537",NA,NA,"93685.3649714705",NA,"4.06932328957","3.67299224387","3.67299224387",NA,"1393278.16948463","1314875.45962602",NA,NA,"219.16205108001","219.15808351845"
